dataset_type,family,instance,repeat,seed,nodes,edges,parameters,density,avg_degree,max_degree,degeneracy,clustering,algorithm,colors,time_seconds,conflicts,valid
synthetic,random_regular,random_regular_n60_d=6_r3,3,1201468,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.11,greedy_welsh_powell,5,6.583498907275498e-05,0,True
synthetic,random_regular,random_regular_n60_d=6_r3,3,1201468,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.11,dsatur,4,0.0015454490057891235,0,True
synthetic,random_regular,random_regular_n60_d=6_r3,3,1201468,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.11,tabu_search,4,0.01452580098703038,0,True
synthetic,random_regular,random_regular_n60_d=6_r3,3,1201468,60,180,n=60;d=6,0.1016949152542373,6.0,6,6,0.11,structure_aware_hybrid,4,0.0015696869959356263,0,True
synthetic,random_regular,random_regular_n60_d=10_r0,0,1201418,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.1511111111111111,greedy_welsh_powell,7,8.984199666883796e-05,0,True
synthetic,random_regular,random_regular_n60_d=10_r0,0,1201418,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.1511111111111111,dsatur,6,0.0020026010024594143,0,True
synthetic,random_regular,random_regular_n60_d=10_r0,0,1201418,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.1511111111111111,tabu_search,5,0.034162612006184645,0,True
synthetic,random_regular,random_regular_n60_d=10_r0,0,1201418,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.1511111111111111,structure_aware_hybrid,6,0.0018848269974114373,0,True
synthetic,random_regular,random_regular_n60_d=10_r1,1,1201435,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.1322222222222222,greedy_welsh_powell,7,7.49300088500604e-05,0,True
synthetic,random_regular,random_regular_n60_d=10_r1,1,1201435,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.1322222222222222,dsatur,6,0.0018701539956964552,0,True
synthetic,random_regular,random_regular_n60_d=10_r1,1,1201435,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.1322222222222222,tabu_search,5,0.03126869299740065,0,True
synthetic,random_regular,random_regular_n60_d=10_r1,1,1201435,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.1322222222222222,structure_aware_hybrid,6,0.0019298639963380992,0,True
synthetic,random_regular,random_regular_n60_d=10_r2,2,1201452,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.13555555555555554,greedy_welsh_powell,6,0.000103391008451581,0,True
synthetic,random_regular,random_regular_n60_d=10_r2,2,1201452,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.13555555555555554,dsatur,6,0.0022049239923944697,0,True
synthetic,random_regular,random_regular_n60_d=10_r2,2,1201452,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.13555555555555554,tabu_search,5,0.030329779998282902,0,True
synthetic,random_regular,random_regular_n60_d=10_r2,2,1201452,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.13555555555555554,structure_aware_hybrid,6,0.002279823995195329,0,True
synthetic,random_regular,random_regular_n60_d=10_r3,3,1201469,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.13,greedy_welsh_powell,7,8.314700971823186e-05,0,True
synthetic,random_regular,random_regular_n60_d=10_r3,3,1201469,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.13,dsatur,6,0.0019312380027258769,0,True
synthetic,random_regular,random_regular_n60_d=10_r3,3,1201469,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.13,tabu_search,5,0.03254408600332681,0,True
synthetic,random_regular,random_regular_n60_d=10_r3,3,1201469,60,300,n=60;d=10,0.1694915254237288,10.0,10,10,0.13,structure_aware_hybrid,6,0.0018774820055114105,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r0,0,2401518,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,30,2,0.10514986713009025,greedy_welsh_powell,4,0.00010518300405237824,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r0,0,2401518,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,30,2,0.10514986713009025,dsatur,3,0.00523737000185065,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r0,0,2401518,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,30,2,0.10514986713009025,tabu_search,3,0.025997906996053644,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r0,0,2401518,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,30,2,0.10514986713009025,structure_aware_hybrid,3,0.005231362010817975,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r1,1,2401535,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,21,2,0.0769275861593973,greedy_welsh_powell,4,0.00012893399980384856,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r1,1,2401535,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,21,2,0.0769275861593973,dsatur,3,0.0056281059951288626,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r1,1,2401535,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,21,2,0.0769275861593973,tabu_search,3,0.02672874100971967,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r1,1,2401535,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,21,2,0.0769275861593973,structure_aware_hybrid,3,0.005753379009547643,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r2,2,2401552,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,31,2,0.16708813947856724,greedy_welsh_powell,3,0.00010435500007588416,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r2,2,2401552,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,31,2,0.16708813947856724,dsatur,3,0.005141162997460924,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r2,2,2401552,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,31,2,0.16708813947856724,tabu_search,3,0.027892965998034924,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r2,2,2401552,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,31,2,0.16708813947856724,structure_aware_hybrid,3,0.005094292006106116,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r3,3,2401569,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,24,2,0.12859999829393423,greedy_welsh_powell,4,0.00013528700219467282,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r3,3,2401569,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,24,2,0.12859999829393423,dsatur,3,0.005754316007369198,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r3,3,2401569,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,24,2,0.12859999829393423,tabu_search,3,0.025659328006440774,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=2_r3,3,2401569,120,236,n=120;m=2,0.03305322128851541,3.933333333333333,24,2,0.12859999829393423,structure_aware_hybrid,3,0.005874351001693867,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r0,0,2401518,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,48,4,0.16450843988953595,greedy_welsh_powell,6,0.0001345790078630671,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r0,0,2401518,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,48,4,0.16450843988953595,dsatur,5,0.006184323996421881,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r0,0,2401518,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,48,4,0.16450843988953595,tabu_search,5,0.03848416700202506,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r0,0,2401518,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,48,4,0.16450843988953595,structure_aware_hybrid,5,0.006132454989710823,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r1,1,2401535,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,35,4,0.1343391302485954,greedy_welsh_powell,6,0.00013998799840919673,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r1,1,2401535,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,35,4,0.1343391302485954,dsatur,5,0.006940086997929029,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r1,1,2401535,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,35,4,0.1343391302485954,tabu_search,5,0.03875827600131743,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r1,1,2401535,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,35,4,0.1343391302485954,structure_aware_hybrid,5,0.006575188002898358,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r2,2,2401552,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,40,4,0.16079802817013236,greedy_welsh_powell,6,0.0001391950063407421,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r2,2,2401552,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,40,4,0.16079802817013236,dsatur,5,0.0061038760031806305,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r2,2,2401552,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,40,4,0.16079802817013236,tabu_search,5,0.04077367299760226,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r2,2,2401552,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,40,4,0.16079802817013236,structure_aware_hybrid,5,0.00612394699419383,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r3,3,2401569,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,37,4,0.16384294749702571,greedy_welsh_powell,6,0.00013963200035504997,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r3,3,2401569,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,37,4,0.16384294749702571,dsatur,5,0.007023031008429825,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r3,3,2401569,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,37,4,0.16384294749702571,tabu_search,5,0.04054358600114938,0,True
synthetic,barabasi_albert,barabasi_albert_n120_m=4_r3,3,2401569,120,464,n=120;m=4,0.06498599439775911,7.733333333333333,37,4,0.16384294749702571,structure_aware_hybrid,5,0.006886130999191664,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r0,0,2401426,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.38499999999999995,greedy_welsh_powell,5,0.00012585600779857486,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r0,0,2401426,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.38499999999999995,dsatur,5,0.00535106600727886,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r0,0,2401426,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.38499999999999995,tabu_search,5,0.029997874007676728,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r0,0,2401426,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.38499999999999995,structure_aware_hybrid,5,0.005514131000381894,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r1,1,2401443,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.47583333333333333,greedy_welsh_powell,6,0.00018310999439563602,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r1,1,2401443,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.47583333333333333,dsatur,5,0.00558699099929072,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r1,1,2401443,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.47583333333333333,tabu_search,5,0.03681802500796039,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r1,1,2401443,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.47583333333333333,structure_aware_hybrid,5,0.005610813008388504,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r2,2,2401460,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.45670634920634917,greedy_welsh_powell,6,0.00014241300232242793,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r2,2,2401460,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.45670634920634917,dsatur,5,0.005341077005141415,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r2,2,2401460,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.45670634920634917,tabu_search,5,0.03162280999822542,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r2,2,2401460,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,4,0.45670634920634917,structure_aware_hybrid,5,0.005340557007002644,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r3,3,2401477,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,5,0.4533333333333333,greedy_welsh_powell,6,0.00014781999925617129,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r3,3,2401477,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,5,0.4533333333333333,dsatur,5,0.005917027985560708,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r3,3,2401477,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,5,0.4533333333333333,tabu_search,5,0.03214168100384995,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=6_beta=0.1_r3,3,2401477,120,360,n=120;k=6;beta=0.1,0.05042016806722689,6.0,8,5,0.4533333333333333,structure_aware_hybrid,5,0.0053041780047351494,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r0,0,2401427,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.26900382025382025,greedy_welsh_powell,7,0.00019936200988013297,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r0,0,2401427,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.26900382025382025,dsatur,6,0.007626840000739321,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r0,0,2401427,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.26900382025382025,tabu_search,6,0.04564043099526316,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r0,0,2401427,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.26900382025382025,structure_aware_hybrid,6,0.006878279993543401,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r1,1,2401444,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.29307433307433306,greedy_welsh_powell,7,0.00016752799274399877,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r1,1,2401444,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.29307433307433306,dsatur,7,0.007516866011428647,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r1,1,2401444,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.29307433307433306,tabu_search,6,0.09141819100477733,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r1,1,2401444,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.29307433307433306,structure_aware_hybrid,7,0.007717536995187402,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r2,2,2401461,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.25476282976282977,greedy_welsh_powell,7,0.00016049400437623262,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r2,2,2401461,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.25476282976282977,dsatur,6,0.007741280001937412,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r2,2,2401461,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.25476282976282977,tabu_search,6,0.04980467099812813,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r2,2,2401461,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,14,7,0.25476282976282977,structure_aware_hybrid,6,0.0069558769901050255,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r3,3,2401478,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,13,7,0.24366679616679618,greedy_welsh_powell,6,0.00023175800743047148,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r3,3,2401478,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,13,7,0.24366679616679618,dsatur,6,0.008711825998034328,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r3,3,2401478,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,13,7,0.24366679616679618,tabu_search,6,0.05731728200044017,0,True
synthetic,watts_strogatz,watts_strogatz_n120_k=10_beta=0.3_r3,3,2401478,120,600,n=120;k=10;beta=0.3,0.08403361344537816,10.0,13,7,0.24366679616679618,structure_aware_hybrid,6,0.007128098004614003,0,True
synthetic,random_regular,random_regular_n120_d=6_r0,0,2401417,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.030000000000000002,greedy_welsh_powell,5,0.00012085099297109991,0,True
synthetic,random_regular,random_regular_n120_d=6_r0,0,2401417,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.030000000000000002,dsatur,5,0.006899818996316753,0,True
synthetic,random_regular,random_regular_n120_d=6_r0,0,2401417,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.030000000000000002,tabu_search,4,0.05568422199576162,0,True
synthetic,random_regular,random_regular_n120_d=6_r0,0,2401417,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.030000000000000002,structure_aware_hybrid,5,0.006414194998797029,0,True
synthetic,random_regular,random_regular_n120_d=6_r1,1,2401434,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.051666666666666666,greedy_welsh_powell,5,0.00012164200597908348,0,True
synthetic,random_regular,random_regular_n120_d=6_r1,1,2401434,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.051666666666666666,dsatur,4,0.006102583007304929,0,True
synthetic,random_regular,random_regular_n120_d=6_r1,1,2401434,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.051666666666666666,tabu_search,4,0.03429292200598866,0,True
synthetic,random_regular,random_regular_n120_d=6_r1,1,2401434,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.051666666666666666,structure_aware_hybrid,4,0.006645521003520116,0,True
synthetic,random_regular,random_regular_n120_d=6_r2,2,2401451,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.03666666666666667,greedy_welsh_powell,5,0.00012458198762033135,0,True
synthetic,random_regular,random_regular_n120_d=6_r2,2,2401451,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.03666666666666667,dsatur,4,0.0060389860009308904,0,True
synthetic,random_regular,random_regular_n120_d=6_r2,2,2401451,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.03666666666666667,tabu_search,4,0.035039883994613774,0,True
synthetic,random_regular,random_regular_n120_d=6_r2,2,2401451,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.03666666666666667,structure_aware_hybrid,4,0.006894480000482872,0,True
synthetic,random_regular,random_regular_n120_d=6_r3,3,2401468,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.04833333333333333,greedy_welsh_powell,6,0.00012206198880448937,0,True
synthetic,random_regular,random_regular_n120_d=6_r3,3,2401468,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.04833333333333333,dsatur,4,0.006019280001055449,0,True
synthetic,random_regular,random_regular_n120_d=6_r3,3,2401468,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.04833333333333333,tabu_search,4,0.03665292699588463,0,True
synthetic,random_regular,random_regular_n120_d=6_r3,3,2401468,120,360,n=120;d=6,0.05042016806722689,6.0,6,6,0.04833333333333333,structure_aware_hybrid,4,0.006341418993542902,0,True
synthetic,random_regular,random_regular_n120_d=10_r0,0,2401418,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.049444444444444444,greedy_welsh_powell,8,0.00015087700739968568,0,True
synthetic,random_regular,random_regular_n120_d=10_r0,0,2401418,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.049444444444444444,dsatur,6,0.008366904003196396,0,True
synthetic,random_regular,random_regular_n120_d=10_r0,0,2401418,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.049444444444444444,tabu_search,6,0.04632470299839042,0,True
synthetic,random_regular,random_regular_n120_d=10_r0,0,2401418,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.049444444444444444,structure_aware_hybrid,6,0.007629066007211804,0,True
synthetic,random_regular,random_regular_n120_d=10_r1,1,2401435,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.06722222222222222,greedy_welsh_powell,7,0.00017111300257965922,0,True
synthetic,random_regular,random_regular_n120_d=10_r1,1,2401435,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.06722222222222222,dsatur,6,0.008415133997914381,0,True
synthetic,random_regular,random_regular_n120_d=10_r1,1,2401435,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.06722222222222222,tabu_search,6,0.0460744820011314,0,True
synthetic,random_regular,random_regular_n120_d=10_r1,1,2401435,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.06722222222222222,structure_aware_hybrid,6,0.007397658991976641,0,True
synthetic,random_regular,random_regular_n120_d=10_r2,2,2401452,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.07666666666666666,greedy_welsh_powell,7,0.00016126000264193863,0,True
synthetic,random_regular,random_regular_n120_d=10_r2,2,2401452,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.07666666666666666,dsatur,6,0.007829655005480163,0,True
synthetic,random_regular,random_regular_n120_d=10_r2,2,2401452,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.07666666666666666,tabu_search,6,0.04923133099509869,0,True
synthetic,random_regular,random_regular_n120_d=10_r2,2,2401452,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.07666666666666666,structure_aware_hybrid,6,0.008554247004212812,0,True
synthetic,random_regular,random_regular_n120_d=10_r3,3,2401469,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.07333333333333333,greedy_welsh_powell,7,0.0001467240072088316,0,True
synthetic,random_regular,random_regular_n120_d=10_r3,3,2401469,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.07333333333333333,dsatur,6,0.0075824439991265535,0,True
synthetic,random_regular,random_regular_n120_d=10_r3,3,2401469,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.07333333333333333,tabu_search,5,0.09369328799948562,0,True
synthetic,random_regular,random_regular_n120_d=10_r3,3,2401469,120,600,n=120;d=10,0.08403361344537816,10.0,10,10,0.07333333333333333,structure_aware_hybrid,6,0.008224505989346653,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r0,0,3601518,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,29,2,0.08470095248906502,greedy_welsh_powell,4,0.00016760900325607508,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r0,0,3601518,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,29,2,0.08470095248906502,dsatur,3,0.012600096000824124,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r0,0,3601518,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,29,2,0.08470095248906502,tabu_search,3,0.04492160800145939,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r0,0,3601518,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,29,2,0.08470095248906502,structure_aware_hybrid,3,0.013035600990406238,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r1,1,3601535,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,38,2,0.08665990790381166,greedy_welsh_powell,4,0.0001663330040173605,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r1,1,3601535,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,38,2,0.08665990790381166,dsatur,3,0.01260821899631992,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r1,1,3601535,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,38,2,0.08665990790381166,tabu_search,3,0.04809244199714158,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r1,1,3601535,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,38,2,0.08665990790381166,structure_aware_hybrid,3,0.012978595012100413,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r2,2,3601552,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,29,2,0.05260995244812547,greedy_welsh_powell,4,0.00015505599731113762,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r2,2,3601552,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,29,2,0.05260995244812547,dsatur,3,0.012868473000708036,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r2,2,3601552,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,29,2,0.05260995244812547,tabu_search,3,0.045659146999241784,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r2,2,3601552,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,29,2,0.05260995244812547,structure_aware_hybrid,3,0.01175702600448858,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r3,3,3601569,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,38,2,0.07027101054294037,greedy_welsh_powell,4,0.00018409000767860562,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r3,3,3601569,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,38,2,0.07027101054294037,dsatur,3,0.011737830995116383,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r3,3,3601569,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,38,2,0.07027101054294037,tabu_search,3,0.04560315499838907,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=2_r3,3,3601569,180,356,n=180;m=2,0.022098075729360647,3.9555555555555557,38,2,0.07027101054294037,structure_aware_hybrid,3,0.01251827301166486,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=4_r0,0,3601518,180,704,n=180;m=4,0.04369956548727499,7.822222222222222,51,4,0.11495784816875433,greedy_welsh_powell,5,0.00020184800087008625,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=4_r0,0,3601518,180,704,n=180;m=4,0.04369956548727499,7.822222222222222,51,4,0.11495784816875433,dsatur,5,0.015598215992213227,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=4_r0,0,3601518,180,704,n=180;m=4,0.04369956548727499,7.822222222222222,51,4,0.11495784816875433,tabu_search,5,0.07730751500639599,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=4_r0,0,3601518,180,704,n=180;m=4,0.04369956548727499,7.822222222222222,51,4,0.11495784816875433,structure_aware_hybrid,5,0.014769966990570538,0,True
synthetic,barabasi_albert,barabasi_albert_n180_m=4_r1,1,3601535,180,704,n=180;m=4,0.04369956548727499,7.822222222222222,40,4,0.12688390963988663,greedy_welsh_powell,6,0.00020904200209770352,0,True
